Book Name,Price,Rating,Stock,Product Link,Page
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,37
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,37
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,37
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,37
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,37
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,37
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,37
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,37
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,37
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,37
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,37
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,37
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,37
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,37
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,37
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,37
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,37
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,38
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,38
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,38
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,38
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,38
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,38
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,38
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,38
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,38
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,38
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,38
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,38
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,38
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,38
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,38
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,38
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,38
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,38
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,38
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,38
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,39
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,39
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,39
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,39
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,39
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,39
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,39
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,39
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,39
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,39
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,39
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,39
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,39
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,39
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,39
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,39
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,39
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,39
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,39
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,39
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,40
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,40
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,40
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,40
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,40
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,40
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,40
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,40
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,40
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,40
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,40
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,40
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,40
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,40
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,40
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,40
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,40
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,40
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,40
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,40
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,41
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,41
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,41
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,41
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,41
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,41
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,41
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,41
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,41
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,41
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,41
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,41
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,41
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,41
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,41
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,41
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,41
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,41
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,41
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,41
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,42
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,42
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,42
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,42
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,42
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,42
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,42
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,42
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,42
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,42
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,42
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,42
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,42
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,42
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,42
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,42
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,42
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,42
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,42
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,42
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,43
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,43
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,43
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,43
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,43
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,43
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,43
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,43
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,43
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,43
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,43
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,43
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,43
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,43
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,43
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,43
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,43
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,43
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,43
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,43
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,44
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,44
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,44
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,44
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,44
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,44
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,44
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,44
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,44
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,44
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,44
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,44
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,44
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,44
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,44
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,44
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,44
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,44
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,44
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,44
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,45
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,45
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,45
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,45
Sapiens: A Brief History of Humankind,Â£54.23,Five,In stock,https://books.toscrape.com/catalogue/catalogue/sapiens-a-brief-history-of-humankind_996/index.html,45
The Requiem Red,Â£22.65,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-requiem-red_995/index.html,45
The Dirty Little Secrets of Getting Your Dream Job,Â£33.34,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-dirty-little-secrets-of-getting-your-dream-job_994/index.html,45
"The Coming Woman: A Novel Based on the Life of the Infamous Feminist, Victoria Woodhull",Â£17.93,Three,In stock,https://books.toscrape.com/catalogue/catalogue/the-coming-woman-a-novel-based-on-the-life-of-the-infamous-feminist-victoria-woodhull_993/index.html,45
The Boys in the Boat: Nine Americans and Their Epic Quest for Gold at the 1936 Berlin Olympics,Â£22.60,Four,In stock,https://books.toscrape.com/catalogue/catalogue/the-boys-in-the-boat-nine-americans-and-their-epic-quest-for-gold-at-the-1936-berlin-olympics_992/index.html,45
The Black Maria,Â£52.15,One,In stock,https://books.toscrape.com/catalogue/catalogue/the-black-maria_991/index.html,45
"Starving Hearts (Triangular Trade Trilogy, #1)",Â£13.99,Two,In stock,https://books.toscrape.com/catalogue/catalogue/starving-hearts-triangular-trade-trilogy-1_990/index.html,45
Shakespeare's Sonnets,Â£20.66,Four,In stock,https://books.toscrape.com/catalogue/catalogue/shakespeares-sonnets_989/index.html,45
Set Me Free,Â£17.46,Five,In stock,https://books.toscrape.com/catalogue/catalogue/set-me-free_988/index.html,45
Scott Pilgrim's Precious Little Life (Scott Pilgrim #1),Â£52.29,Five,In stock,https://books.toscrape.com/catalogue/catalogue/scott-pilgrims-precious-little-life-scott-pilgrim-1_987/index.html,45
Rip it Up and Start Again,Â£35.02,Five,In stock,https://books.toscrape.com/catalogue/catalogue/rip-it-up-and-start-again_986/index.html,45
"Our Band Could Be Your Life: Scenes from the American Indie Underground, 1981-1991",Â£57.25,Three,In stock,https://books.toscrape.com/catalogue/catalogue/our-band-could-be-your-life-scenes-from-the-american-indie-underground-1981-1991_985/index.html,45
Olio,Â£23.88,One,In stock,https://books.toscrape.com/catalogue/catalogue/olio_984/index.html,45
Mesaerion: The Best Science Fiction Stories 1800-1849,Â£37.59,One,In stock,https://books.toscrape.com/catalogue/catalogue/mesaerion-the-best-science-fiction-stories-1800-1849_983/index.html,45
Libertarianism for Beginners,Â£51.33,Two,In stock,https://books.toscrape.com/catalogue/catalogue/libertarianism-for-beginners_982/index.html,45
It's Only the Himalayas,Â£45.17,Two,In stock,https://books.toscrape.com/catalogue/catalogue/its-only-the-himalayas_981/index.html,45
A Light in the Attic,Â£51.77,Three,In stock,https://books.toscrape.com/catalogue/catalogue/a-light-in-the-attic_1000/index.html,46
Tipping the Velvet,Â£53.74,One,In stock,https://books.toscrape.com/catalogue/catalogue/tipping-the-velvet_999/index.html,46
Soumission,Â£50.10,One,In stock,https://books.toscrape.com/catalogue/catalogue/soumission_998/index.html,46
Sharp Objects,Â£47.82,Four,In stock,https://books.toscrape.com/catalogue/catalogue/sharp-objects_997/index.html,46
